2338.txt.ptree,0,5,0..3,the
2338.txt.ptree,0,7,4..11,defense
2338.txt.ptree,0,10,12..15,had
2338.txt.ptree,0,13,16..21,their
2338.txt.ptree,0,15,22..25,low
2338.txt.ptree,0,17,26..33,moments
2338.txt.ptree,0,19,33..34,COMMA
2338.txt.ptree,0,22,35..39,most
2338.txt.ptree,0,24,40..47,notably
2338.txt.ptree,0,28,48..56,allowing
2338.txt.ptree,0,31,57..58,a
2338.txt.ptree,0,33,59..61,99
2338.txt.ptree,0,35,62..66,yard
2338.txt.ptree,0,37,67..76,touchdown
2338.txt.ptree,0,40,77..79,to
2338.txt.ptree,0,43,80..86,victor
2338.txt.ptree,0,45,87..91,cruz
2338.txt.ptree,0,47,91..92,.
2338.txt.ptree,1,6,93..96,yet
2338.txt.ptree,1,9,97..99,on
2338.txt.ptree,1,12,100..103,the
2338.txt.ptree,1,14,104..109,whole
2338.txt.ptree,1,17,110..114,came
2338.txt.ptree,1,20,115..119,with
2338.txt.ptree,1,23,120..121,a
2338.txt.ptree,1,25,122..127,solid
2338.txt.ptree,1,27,128..134,effort
2338.txt.ptree,1,30,135..140,today
2338.txt.ptree,1,33,141..148,against
2338.txt.ptree,1,36,149..150,a
2338.txt.ptree,1,38,151..155,good
2338.txt.ptree,1,40,156..163,offense
2338.txt.ptree,1,42,163..164,.
