1464.txt.ptree,0,5,0..2,on
1464.txt.ptree,0,9,3..6,the
1464.txt.ptree,0,11,7..10,day
1464.txt.ptree,0,14,11..13,of
1464.txt.ptree,0,17,14..16,my
1464.txt.ptree,0,19,17..22,visit
1464.txt.ptree,0,21,22..23,COMMA
1464.txt.ptree,0,24,24..25,i
1464.txt.ptree,0,27,26..29,was
1464.txt.ptree,0,30,30..34,told
1464.txt.ptree,0,33,35..37,by
1464.txt.ptree,0,36,38..39,a
1464.txt.ptree,0,38,40..45,guide
1464.txt.ptree,0,41,46..50,that
1464.txt.ptree,0,45,51..55,many
1464.txt.ptree,0,47,56..59,men
1464.txt.ptree,0,50,60..64,died
1464.txt.ptree,0,54,65..73,fighting
1464.txt.ptree,0,57,74..77,for
1464.txt.ptree,0,61,78..85,control
1464.txt.ptree,0,64,86..88,of
1464.txt.ptree,0,67,89..92,the
1464.txt.ptree,0,69,93..97,spot
1464.txt.ptree,0,73,98..103,where
1464.txt.ptree,0,77,104..107,the
1464.txt.ptree,0,79,108..116,platform
1464.txt.ptree,0,82,117..119,is
1464.txt.ptree,0,85,120..127,located
1464.txt.ptree,0,87,127..128,.
1464.txt.ptree,1,5,129..141,consequently
1464.txt.ptree,1,8,142..144,at
1464.txt.ptree,1,11,145..148,the
1464.txt.ptree,1,13,149..153,time
1464.txt.ptree,1,16,154..155,i
1464.txt.ptree,1,19,156..163,assumed
1464.txt.ptree,1,24,164..165,i
1464.txt.ptree,1,27,166..169,was
1464.txt.ptree,1,30,170..178,standing
1464.txt.ptree,1,33,179..181,on
1464.txt.ptree,1,37,182..183,a
1464.txt.ptree,1,39,184..190,german
1464.txt.ptree,1,41,191..197,strong
1464.txt.ptree,1,43,198..203,point
1464.txt.ptree,1,47,204..208,that
1464.txt.ptree,1,51,209..215,killed
1464.txt.ptree,1,54,216..220,many
1464.txt.ptree,1,56,221..224,men
1464.txt.ptree,1,59,225..227,in
1464.txt.ptree,1,62,228..233,their
1464.txt.ptree,1,64,234..242,attempts
1464.txt.ptree,1,68,243..245,to
1464.txt.ptree,1,71,246..251,knock
1464.txt.ptree,1,74,252..254,it
1464.txt.ptree,1,77,255..258,out
1464.txt.ptree,1,79,258..259,.
