817.txt.ptree,0,5,0..4,with
817.txt.ptree,0,8,5..6,a
817.txt.ptree,0,10,7..11,face
817.txt.ptree,0,12,12..16,mask
817.txt.ptree,0,14,16..17,COMMA
817.txt.ptree,0,17,18..24,larger
817.txt.ptree,0,19,25..29,body
817.txt.ptree,0,21,30..35,parts
817.txt.ptree,0,24,36..39,can
817.txt.ptree,0,27,40..42,be
817.txt.ptree,0,30,43..53,irradiated
817.txt.ptree,0,33,54..64,accurately
817.txt.ptree,0,35,64..65,.
817.txt.ptree,1,5,66..73,thereby
817.txt.ptree,1,8,74..77,the
817.txt.ptree,1,10,78..82,term
817.txt.ptree,1,12,83..87,face
817.txt.ptree,1,14,88..92,mask
817.txt.ptree,1,18,93..96,not
817.txt.ptree,1,20,97..101,only
817.txt.ptree,1,23,102..113,encompasses
817.txt.ptree,1,26,114..117,the
817.txt.ptree,1,28,118..124,actual
817.txt.ptree,1,30,125..129,face
817.txt.ptree,1,32,130..133,but
817.txt.ptree,1,35,134..137,may
817.txt.ptree,1,38,138..142,also
817.txt.ptree,1,41,143..153,correspond
817.txt.ptree,1,44,154..156,to
817.txt.ptree,1,48,157..162,other
817.txt.ptree,1,50,163..167,body
817.txt.ptree,1,52,168..173,parts
817.txt.ptree,1,56,174..178,that
817.txt.ptree,1,60,179..182,are
817.txt.ptree,1,64,183..185,to
817.txt.ptree,1,67,186..188,be
817.txt.ptree,1,70,189..196,treated
817.txt.ptree,1,72,196..197,.
