2044.txt.ptree,0,5,0..2,it
2044.txt.ptree,0,8,3..6,has
2044.txt.ptree,0,10,6..7,COMMA
2044.txt.ptree,0,13,8..11,for
2044.txt.ptree,0,17,12..20,instance
2044.txt.ptree,0,19,20..21,COMMA
2044.txt.ptree,0,22,22..26,some
2044.txt.ptree,0,25,27..33,pretty
2044.txt.ptree,0,27,34..39,solid
2044.txt.ptree,0,29,40..50,leadership
2044.txt.ptree,0,31,50..51,COMMA
2044.txt.ptree,0,34,52..56,some
2044.txt.ptree,0,36,57..61,good
2044.txt.ptree,0,38,62..73,theologians
2044.txt.ptree,0,40,73..74,COMMA
2044.txt.ptree,0,42,75..78,and
2044.txt.ptree,0,45,79..83,some
2044.txt.ptree,0,47,84..90,strong
2044.txt.ptree,0,49,91..98,support
2044.txt.ptree,0,52,99..103,from
2044.txt.ptree,0,56,104..107,the
2044.txt.ptree,0,58,108..117,communion
2044.txt.ptree,0,62,118..120,of
2044.txt.ptree,0,65,121..126,which
2044.txt.ptree,0,69,127..129,it
2044.txt.ptree,0,72,130..132,is
2044.txt.ptree,0,74,133..136,not
2044.txt.ptree,0,77,137..145,formally
2044.txt.ptree,0,80,146..147,a
2044.txt.ptree,0,82,148..152,part
2044.txt.ptree,0,84,152..153,.
2044.txt.ptree,1,5,154..156,by
2044.txt.ptree,1,8,157..165,contrast
2044.txt.ptree,1,12,166..169,tec
2044.txt.ptree,1,14,169..170,COMMA
2044.txt.ptree,1,18,171..176,which
2044.txt.ptree,1,22,177..184,remains
2044.txt.ptree,1,26,185..186,a
2044.txt.ptree,1,29,187..191,very
2044.txt.ptree,1,31,192..198,strong
2044.txt.ptree,1,33,199..207,anglican
2044.txt.ptree,1,35,208..214,church
2044.txt.ptree,1,38,215..226,numerically
2044.txt.ptree,1,40,227..230,and
2044.txt.ptree,1,42,231..242,financially
2044.txt.ptree,1,44,242..243,COMMA
2044.txt.ptree,1,47,244..246,is
2044.txt.ptree,1,50,247..250,out
2044.txt.ptree,1,53,251..253,of
2044.txt.ptree,1,56,254..260,kilter
2044.txt.ptree,1,59,261..265,with
2044.txt.ptree,1,63,266..270,much
2044.txt.ptree,1,66,271..273,of
2044.txt.ptree,1,69,274..277,the
2044.txt.ptree,1,71,278..286,anglican
2044.txt.ptree,1,73,287..296,communion
2044.txt.ptree,1,75,296..297,.
