3.txt.ptree,0,5,0..5,after
3.txt.ptree,0,9,6..11,about
3.txt.ptree,0,11,12..14,15
3.txt.ptree,0,13,15..22,minutes
3.txt.ptree,0,15,22..23,COMMA
3.txt.ptree,0,18,24..26,he
3.txt.ptree,0,21,27..30,was
3.txt.ptree,0,24,31..35,seen
3.txt.ptree,0,29,36..42,coming
3.txt.ptree,0,32,43..47,down
3.txt.ptree,0,34,48..51,and
3.txt.ptree,0,37,52..58,moving
3.txt.ptree,0,40,59..66,towards
3.txt.ptree,0,44,67..70,the
3.txt.ptree,0,46,71..80,scheduled
3.txt.ptree,0,48,81..88,meeting
3.txt.ptree,0,50,89..93,room
3.txt.ptree,0,53,94..96,of
3.txt.ptree,0,56,97..101,bcci
3.txt.ptree,0,58,101..102,.
3.txt.ptree,1,4,103..106,but
3.txt.ptree,1,7,107..116,according
3.txt.ptree,1,10,117..119,to
3.txt.ptree,1,14,120..129,president
3.txt.ptree,1,17,130..132,of
3.txt.ptree,1,20,133..138,state
3.txt.ptree,1,22,139..146,cricket
3.txt.ptree,1,24,147..158,association
3.txt.ptree,1,26,158..159,COMMA
3.txt.ptree,1,29,160..162,no
3.txt.ptree,1,31,163..170,meeting
3.txt.ptree,1,34,171..174,had
3.txt.ptree,1,37,175..180,taken
3.txt.ptree,1,40,181..186,place
3.txt.ptree,1,43,187..189,on
3.txt.ptree,1,46,190..196,sunday
3.txt.ptree,1,48,196..197,.
