795.txt.ptree,0,6,0..5,there
795.txt.ptree,0,9,6..8,is
795.txt.ptree,0,12,9..13,only
795.txt.ptree,0,14,14..17,one
795.txt.ptree,0,16,18..25,problem
795.txt.ptree,0,18,25..26,COMMA
795.txt.ptree,0,20,27..30,and
795.txt.ptree,0,24,31..44,unfortunately
795.txt.ptree,0,26,44..45,COMMA
795.txt.ptree,0,29,46..48,it
795.txt.ptree,0,32,49..51,is
795.txt.ptree,0,35,52..53,a
795.txt.ptree,0,37,54..59,fatal
795.txt.ptree,0,39,60..64,flaw
795.txt.ptree,0,41,64..65,.
795.txt.ptree,1,5,66..73,because
795.txt.ptree,1,7,74..76,of
795.txt.ptree,1,10,77..81,this
795.txt.ptree,1,12,82..86,flaw
795.txt.ptree,1,14,86..87,COMMA
795.txt.ptree,1,17,88..89,i
795.txt.ptree,1,20,90..93,can
795.txt.ptree,1,22,93..96,not
795.txt.ptree,1,25,97..106,recommend
795.txt.ptree,1,28,107..111,this
795.txt.ptree,1,30,112..121,camcorder
795.txt.ptree,1,32,121..122,.
