642.txt.ptree,0,5,0..5,often
642.txt.ptree,0,8,6..11,there
642.txt.ptree,0,11,12..15,has
642.txt.ptree,0,14,16..20,been
642.txt.ptree,0,18,21..23,no
642.txt.ptree,0,20,24..35,intelligent
642.txt.ptree,0,22,36..41,child
642.txt.ptree,0,24,42..47,study
642.txt.ptree,0,27,48..54,either
642.txt.ptree,0,31,55..64,preceding
642.txt.ptree,0,33,65..67,or
642.txt.ptree,0,35,68..80,accompanying
642.txt.ptree,0,39,81..84,the
642.txt.ptree,0,41,85..91,childs
642.txt.ptree,0,43,92..98,advent
642.txt.ptree,0,46,99..101,in
642.txt.ptree,0,49,102..105,the
642.txt.ptree,0,51,106..110,home
642.txt.ptree,0,53,110..111,.
642.txt.ptree,1,5,112..124,consequently
642.txt.ptree,1,8,125..128,the
642.txt.ptree,1,10,129..135,parent
642.txt.ptree,1,13,136..140,does
642.txt.ptree,1,15,141..144,not
642.txt.ptree,1,18,145..149,know
642.txt.ptree,1,23,150..154,what
642.txt.ptree,1,27,155..157,to
642.txt.ptree,1,30,158..162,look
642.txt.ptree,1,33,163..166,for
642.txt.ptree,1,35,167..169,or
642.txt.ptree,1,39,170..174,when
642.txt.ptree,1,43,175..177,to
642.txt.ptree,1,46,178..182,look
642.txt.ptree,1,49,183..186,for
642.txt.ptree,1,52,187..189,it
642.txt.ptree,1,54,189..190,.
