106.txt.ptree,0,6,0..3,all
106.txt.ptree,0,9,4..6,in
106.txt.ptree,0,13,7..10,all
106.txt.ptree,0,15,10..11,COMMA
106.txt.ptree,0,18,12..23,futuristart
106.txt.ptree,0,21,24..27,was
106.txt.ptree,0,24,28..29,a
106.txt.ptree,0,26,30..35,blind
106.txt.ptree,0,28,36..41,alley
106.txt.ptree,0,30,41..42,.
106.txt.ptree,1,5,43..50,instead
106.txt.ptree,1,8,51..53,we
106.txt.ptree,1,11,54..57,can
106.txt.ptree,1,14,58..61,see
106.txt.ptree,1,17,62..66,that
106.txt.ptree,1,21,67..71,what
106.txt.ptree,1,23,72..80,futurism
106.txt.ptree,1,26,81..84,did
106.txt.ptree,1,31,85..88,was
106.txt.ptree,1,35,89..91,to
106.txt.ptree,1,38,92..100,reassign
106.txt.ptree,1,42,101..111,leadership
106.txt.ptree,1,45,112..114,in
106.txt.ptree,1,48,115..118,the
106.txt.ptree,1,50,119..125,visual
106.txt.ptree,1,52,126..130,arts
106.txt.ptree,1,55,131..135,from
106.txt.ptree,1,58,136..144,painters
106.txt.ptree,1,61,145..147,to
106.txt.ptree,1,64,148..157,designers
106.txt.ptree,1,66,157..158,.
