3600.txt.ptree,0,5,0..5,there
3600.txt.ptree,0,8,6..10,have
3600.txt.ptree,0,11,11..15,been
3600.txt.ptree,0,15,16..24,numerous
3600.txt.ptree,0,17,25..30,press
3600.txt.ptree,0,19,31..38,reports
3600.txt.ptree,0,22,39..41,on
3600.txt.ptree,0,26,42..45,the
3600.txt.ptree,0,28,46..58,manipulation
3600.txt.ptree,0,31,59..61,of
3600.txt.ptree,0,34,62..67,crime
3600.txt.ptree,0,36,68..78,statistics
3600.txt.ptree,0,40,79..83,that
3600.txt.ptree,0,44,84..88,have
3600.txt.ptree,0,47,89..100,highlighted
3600.txt.ptree,0,51,101..104,the
3600.txt.ptree,0,53,105..114,existence
3600.txt.ptree,0,56,115..117,of
3600.txt.ptree,0,59,118..128,incentives
3600.txt.ptree,0,62,129..132,not
3600.txt.ptree,0,65,133..135,to
3600.txt.ptree,0,68,136..142,record
3600.txt.ptree,0,71,143..150,violent
3600.txt.ptree,0,73,151..156,crime
3600.txt.ptree,0,75,156..157,.
3600.txt.ptree,1,5,158..169,nonetheless
3600.txt.ptree,1,8,170..176,murder
3600.txt.ptree,1,10,177..187,statistics
3600.txt.ptree,1,13,188..191,are
3600.txt.ptree,1,16,192..202,considered
3600.txt.ptree,1,20,203..211,accurate
3600.txt.ptree,1,22,211..212,.
