1561.txt.ptree,0,5,0..1,a
1561.txt.ptree,0,7,2..8,single
1561.txt.ptree,0,9,9..16,context
1561.txt.ptree,0,12,17..20,may
1561.txt.ptree,0,15,21..28,include
1561.txt.ptree,0,19,29..36,several
1561.txt.ptree,0,21,37..45,physical
1561.txt.ptree,0,23,46..56,processors
1561.txt.ptree,0,25,56..57,COMMA
1561.txt.ptree,0,27,58..60,or
1561.txt.ptree,0,31,61..65,just
1561.txt.ptree,0,33,66..69,one
1561.txt.ptree,0,35,69..70,.
1561.txt.ptree,1,7,71..81,conversely
1561.txt.ptree,1,9,82..91,different
1561.txt.ptree,1,11,92..100,contexts
1561.txt.ptree,1,14,101..103,do
1561.txt.ptree,1,16,104..107,not
1561.txt.ptree,1,19,108..112,have
1561.txt.ptree,1,23,113..115,to
1561.txt.ptree,1,26,116..118,be
1561.txt.ptree,1,29,119..121,on
1561.txt.ptree,1,33,122..130,separate
1561.txt.ptree,1,35,131..140,computers
1561.txt.ptree,1,38,141..144,for
1561.txt.ptree,1,41,145..152,example
1561.txt.ptree,1,43,152..153,COMMA
1561.txt.ptree,1,46,154..155,a
1561.txt.ptree,1,48,156..158,32
1561.txt.ptree,1,50,159..163,node
1561.txt.ptree,1,52,164..167,smp
1561.txt.ptree,1,54,168..175,machine
1561.txt.ptree,1,57,176..181,could
1561.txt.ptree,1,60,182..186,have
1561.txt.ptree,1,64,187..189,up
1561.txt.ptree,1,66,190..192,to
1561.txt.ptree,1,68,193..195,32
1561.txt.ptree,1,70,196..204,separate
1561.txt.ptree,1,72,205..213,contexts
1561.txt.ptree,1,74,213..214,.
