110.txt.ptree,0,6,0..8,exposure
110.txt.ptree,0,8,9..13,ages
110.txt.ptree,0,11,14..17,for
110.txt.ptree,0,15,18..26,boulders
110.txt.ptree,0,18,27..31,just
110.txt.ptree,0,20,32..37,above
110.txt.ptree,0,23,38..41,the
110.txt.ptree,0,25,42..45,ice
110.txt.ptree,0,27,46..53,contact
110.txt.ptree,0,31,54..59,range
110.txt.ptree,0,34,60..64,from
110.txt.ptree,0,38,65..66,1
110.txt.ptree,0,40,67..69,to
110.txt.ptree,0,42,70..72,19
110.txt.ptree,0,44,73..75,ka
110.txt.ptree,0,46,76..79,and
110.txt.ptree,0,49,80..85,allow
110.txt.ptree,0,53,86..88,an
110.txt.ptree,0,55,89..97,estimate
110.txt.ptree,0,58,98..100,of
110.txt.ptree,0,61,101..112,inheritance
110.txt.ptree,0,63,112..113,.
110.txt.ptree,1,5,114..119,hence
110.txt.ptree,1,8,120..122,we
110.txt.ptree,1,11,123..131,conclude
110.txt.ptree,1,14,132..136,that
110.txt.ptree,1,18,137..140,lgm
110.txt.ptree,1,20,141..144,ice
110.txt.ptree,1,22,145..151,volume
110.txt.ptree,1,25,152..155,was
110.txt.ptree,1,27,156..159,not
110.txt.ptree,1,30,160..162,as
110.txt.ptree,1,32,163..168,large
110.txt.ptree,1,35,169..171,as
110.txt.ptree,1,40,172..182,previously
110.txt.ptree,1,43,183..192,estimated
110.txt.ptree,1,45,193..196,and
110.txt.ptree,1,48,197..205,actually
110.txt.ptree,1,52,206..212,little
110.txt.ptree,1,54,213..222,different
110.txt.ptree,1,57,223..227,from
110.txt.ptree,1,61,228..232,what
110.txt.ptree,1,65,233..235,is
110.txt.ptree,1,68,236..244,observed
110.txt.ptree,1,71,245..250,today
110.txt.ptree,1,73,250..251,.
