1520.txt.ptree,0,6,0..3,are
1520.txt.ptree,0,10,4..7,you
1520.txt.ptree,0,13,8..18,suggesting
1520.txt.ptree,0,17,19..20,i
1520.txt.ptree,0,20,21..26,write
1520.txt.ptree,0,25,27..32,about
1520.txt.ptree,0,27,33..37,more
1520.txt.ptree,0,29,38..42,than
1520.txt.ptree,0,31,43..47,just
1520.txt.ptree,0,35,48..52,what
1520.txt.ptree,0,39,53..61,climbing
1520.txt.ptree,0,42,62..63,i
1520.txt.ptree,0,45,64..67,did
1520.txt.ptree,0,48,68..72,that
1520.txt.ptree,0,50,73..76,day
1520.txt.ptree,0,52,76..77,.
1520.txt.ptree,1,4,78..81,for
1520.txt.ptree,1,8,82..89,example
1520.txt.ptree,1,11,90..99,including
1520.txt.ptree,1,14,100..106,things
1520.txt.ptree,1,17,107..111,like
1520.txt.ptree,1,20,112..114,my
1520.txt.ptree,1,22,115..120,ideas
1520.txt.ptree,1,24,121..124,and
1520.txt.ptree,1,26,125..133,opinions
1520.txt.ptree,1,29,134..139,about
1520.txt.ptree,1,33,140..148,climbing
1520.txt.ptree,1,35,149..151,or
1520.txt.ptree,1,37,152..160,training
1520.txt.ptree,1,39,160..161,.
