3601.txt.ptree,0,5,0..2,in
3601.txt.ptree,0,8,3..7,2013
3601.txt.ptree,0,12,8..11,the
3601.txt.ptree,0,14,12..16,main
3601.txt.ptree,0,16,17..23,export
3601.txt.ptree,0,19,24..26,of
3601.txt.ptree,0,23,27..30,the
3601.txt.ptree,0,26,31..37,second
3601.txt.ptree,0,28,38..45,largest
3601.txt.ptree,0,30,46..50,town
3601.txt.ptree,0,33,51..53,of
3601.txt.ptree,0,36,54..61,estonia
3601.txt.ptree,0,38,61..62,COMMA
3601.txt.ptree,0,41,63..68,tartu
3601.txt.ptree,0,43,68..69,COMMA
3601.txt.ptree,0,46,70..72,is
3601.txt.ptree,0,49,73..81,software
3601.txt.ptree,0,51,81..82,.
3601.txt.ptree,1,6,83..94,nonetheless
3601.txt.ptree,1,9,95..99,many
3601.txt.ptree,1,11,100..109,estonians
3601.txt.ptree,1,14,110..118,maintain
3601.txt.ptree,1,18,119..120,a
3601.txt.ptree,1,20,121..129,fondness
3601.txt.ptree,1,23,130..133,for
3601.txt.ptree,1,26,134..135,a
3601.txt.ptree,1,28,136..141,rural
3601.txt.ptree,1,30,142..151,lifestyle
3601.txt.ptree,1,32,152..157,close
3601.txt.ptree,1,35,158..160,to
3601.txt.ptree,1,38,161..167,nature
3601.txt.ptree,1,40,167..168,COMMA
3601.txt.ptree,1,42,169..172,and
3601.txt.ptree,1,46,173..175,it
3601.txt.ptree,1,49,176..178,is
3601.txt.ptree,1,52,179..180,a
3601.txt.ptree,1,54,181..187,common
3601.txt.ptree,1,56,188..194,custom
3601.txt.ptree,1,60,195..197,to
3601.txt.ptree,1,63,198..203,visit
3601.txt.ptree,1,67,204..205,a
3601.txt.ptree,1,69,206..212,summer
3601.txt.ptree,1,71,213..220,cottage
3601.txt.ptree,1,74,221..223,in
3601.txt.ptree,1,77,224..227,the
3601.txt.ptree,1,79,228..239,countryside
3601.txt.ptree,1,82,240..246,during
3601.txt.ptree,1,85,247..256,vacations
3601.txt.ptree,1,87,256..257,.
