1559.txt.ptree,0,5,0..3,the
1559.txt.ptree,0,7,4..7,tug
1559.txt.ptree,0,11,8..11,was
1559.txt.ptree,0,14,12..17,moved
1559.txt.ptree,0,17,18..20,to
1559.txt.ptree,0,21,21..33,philadelphia
1559.txt.ptree,0,24,34..36,in
1559.txt.ptree,0,27,37..45,february
1559.txt.ptree,0,29,46..50,1920
1559.txt.ptree,0,31,51..54,and
1559.txt.ptree,0,34,55..58,lay
1559.txt.ptree,0,37,59..61,in
1559.txt.ptree,0,40,62..65,the
1559.txt.ptree,0,42,66..70,navy
1559.txt.ptree,0,44,71..75,yard
1559.txt.ptree,0,47,76..81,there
1559.txt.ptree,0,50,82..87,until
1559.txt.ptree,0,54,88..90,17
1559.txt.ptree,0,56,91..97,august
1559.txt.ptree,0,58,98..102,1920
1559.txt.ptree,0,62,103..107,when
1559.txt.ptree,0,66,108..111,she
1559.txt.ptree,0,69,112..115,was
1559.txt.ptree,0,72,116..123,ordered
1559.txt.ptree,0,76,124..135,transferred
1559.txt.ptree,0,79,136..138,to
1559.txt.ptree,0,82,139..142,the
1559.txt.ptree,0,84,143..146,war
1559.txt.ptree,0,86,147..157,department
1559.txt.ptree,0,88,157..158,.
1559.txt.ptree,1,5,159..169,thereafter
1559.txt.ptree,1,8,170..173,she
1559.txt.ptree,1,11,174..177,was
1559.txt.ptree,1,14,178..186,operated
1559.txt.ptree,1,17,187..189,in
1559.txt.ptree,1,20,190..193,the
1559.txt.ptree,1,22,194..202,delaware
1559.txt.ptree,1,24,203..208,river
1559.txt.ptree,1,27,209..211,by
1559.txt.ptree,1,31,212..215,the
1559.txt.ptree,1,33,216..221,armys
1559.txt.ptree,1,35,222..227,corps
1559.txt.ptree,1,38,228..230,of
1559.txt.ptree,1,41,231..240,engineers
1559.txt.ptree,1,43,240..241,.
