2522.txt.ptree,0,5,0..3,the
2522.txt.ptree,0,7,4..7,wpc
2522.txt.ptree,0,9,8..19,mitogenomes
2522.txt.ptree,0,12,20..23,are
2522.txt.ptree,0,15,24..31,grouped
2522.txt.ptree,0,18,32..34,in
2522.txt.ptree,0,21,35..38,the
2522.txt.ptree,0,23,39..40,t
2522.txt.ptree,0,28,41..42,3
2522.txt.ptree,0,30,43..50,cluster
2522.txt.ptree,0,32,51..59,together
2522.txt.ptree,0,34,60..64,with
2522.txt.ptree,0,37,65..69,most
2522.txt.ptree,0,39,70..75,other
2522.txt.ptree,0,41,76..84,domestic
2522.txt.ptree,0,43,85..91,breeds
2522.txt.ptree,0,45,91..92,.
2522.txt.ptree,1,5,93..105,nevertheless
2522.txt.ptree,1,8,106..110,both
2522.txt.ptree,1,10,111..120,molecular
2522.txt.ptree,1,12,121..128,markers
2522.txt.ptree,1,15,129..136,support
2522.txt.ptree,1,19,137..140,the
2522.txt.ptree,1,21,141..150,primitive
2522.txt.ptree,1,23,151..159,position
2522.txt.ptree,1,26,160..162,of
2522.txt.ptree,1,30,163..166,the
2522.txt.ptree,1,32,167..170,wpc
2522.txt.ptree,1,35,171..177,within
2522.txt.ptree,1,38,178..181,the
2522.txt.ptree,1,40,182..189,taurine
2522.txt.ptree,1,42,190..196,breeds
2522.txt.ptree,1,44,196..197,.
