1573.txt.ptree,0,5,0..13,essentialists
1573.txt.ptree,0,8,14..18,have
1573.txt.ptree,0,11,19..25,argued
1573.txt.ptree,0,14,26..30,that
1573.txt.ptree,0,18,31..38,certain
1573.txt.ptree,0,20,39..50,individuals
1573.txt.ptree,0,23,51..55,have
1573.txt.ptree,0,27,56..58,an
1573.txt.ptree,0,30,59..65,inborn
1573.txt.ptree,0,32,65..66,COMMA
1573.txt.ptree,0,34,67..69,or
1573.txt.ptree,0,36,70..79,essential
1573.txt.ptree,0,38,79..80,COMMA
1573.txt.ptree,0,40,81..87,aspect
1573.txt.ptree,0,43,88..90,of
1573.txt.ptree,0,47,91..96,their
1573.txt.ptree,0,49,97..106,character
1573.txt.ptree,0,53,107..111,that
1573.txt.ptree,0,57,112..117,makes
1573.txt.ptree,0,62,118..122,them
1573.txt.ptree,0,65,123..129,gender
1573.txt.ptree,0,69,130..143,nonconformist
1573.txt.ptree,0,71,144..147,and
1573.txt.ptree,0,73,148..150,or
1573.txt.ptree,0,75,151..163,homosexually
1573.txt.ptree,0,78,164..172,oriented
1573.txt.ptree,0,80,172..173,.
1573.txt.ptree,1,5,174..176,on
1573.txt.ptree,1,8,177..180,the
1573.txt.ptree,1,10,181..186,other
1573.txt.ptree,1,12,187..191,hand
1573.txt.ptree,1,15,192..198,social
1573.txt.ptree,1,17,199..215,constructionists
1573.txt.ptree,1,20,216..221,argue
1573.txt.ptree,1,23,222..226,that
1573.txt.ptree,1,27,227..230,all
1573.txt.ptree,1,29,231..237,people
1573.txt.ptree,1,32,238..242,have
1573.txt.ptree,1,36,243..244,a
1573.txt.ptree,1,38,245..254,pansexual
1573.txt.ptree,1,40,255..264,potential
1573.txt.ptree,1,42,264..265,COMMA
1573.txt.ptree,1,46,266..271,which
1573.txt.ptree,1,50,272..281,societies
1573.txt.ptree,1,54,282..287,shape
1573.txt.ptree,1,56,287..288,COMMA
1573.txt.ptree,1,58,289..291,or
1573.txt.ptree,1,61,292..301,construct
1573.txt.ptree,1,63,301..302,COMMA
1573.txt.ptree,1,66,303..305,in
1573.txt.ptree,1,70,306..312,wildly
1573.txt.ptree,1,72,313..322,divergent
1573.txt.ptree,1,74,323..327,ways
1573.txt.ptree,1,76,327..328,.
