2331.txt.ptree,0,5,0..10,nationwide
2331.txt.ptree,0,7,10..11,COMMA
2331.txt.ptree,0,11,12..15,4.5
2331.txt.ptree,0,13,16..23,percent
2331.txt.ptree,0,16,24..26,of
2331.txt.ptree,0,19,27..30,all
2331.txt.ptree,0,21,31..38,commute
2331.txt.ptree,0,23,39..44,trips
2331.txt.ptree,0,26,45..49,were
2331.txt.ptree,0,30,50..54,made
2331.txt.ptree,0,33,55..57,by
2331.txt.ptree,0,37,58..65,transit
2331.txt.ptree,0,40,66..68,in
2331.txt.ptree,0,43,69..73,1983
2331.txt.ptree,0,46,74..76,by
2331.txt.ptree,0,49,77..81,1995
2331.txt.ptree,0,51,81..82,COMMA
2331.txt.ptree,0,55,83..87,this
2331.txt.ptree,0,57,88..93,share
2331.txt.ptree,0,62,94..97,had
2331.txt.ptree,0,65,98..104,fallen
2331.txt.ptree,0,68,105..107,to
2331.txt.ptree,0,71,108..111,3.5
2331.txt.ptree,0,73,112..119,percent
2331.txt.ptree,0,75,119..120,.
2331.txt.ptree,1,5,121..130,similarly
2331.txt.ptree,1,9,131..135,data
2331.txt.ptree,1,12,136..140,from
2331.txt.ptree,1,16,141..144,the
2331.txt.ptree,1,18,145..147,u.
2331.txt.ptree,1,20,148..150,s.
2331.txt.ptree,1,22,151..157,census
2331.txt.ptree,1,24,158..161,and
2331.txt.ptree,1,27,162..172,nationwide
2331.txt.ptree,1,29,173..181,personal
2331.txt.ptree,1,31,182..196,transportation
2331.txt.ptree,1,33,197..203,survey
2331.txt.ptree,1,36,204..212,indicate
2331.txt.ptree,1,39,213..217,that
2331.txt.ptree,1,44,218..226,transits
2331.txt.ptree,1,46,227..233,market
2331.txt.ptree,1,48,234..239,share
2331.txt.ptree,1,51,240..242,of
2331.txt.ptree,1,54,243..248,total
2331.txt.ptree,1,56,249..255,travel
2331.txt.ptree,1,59,256..258,is
2331.txt.ptree,1,62,259..269,continuing
2331.txt.ptree,1,66,270..272,to
2331.txt.ptree,1,69,273..277,fall
2331.txt.ptree,1,72,278..285,despite
2331.txt.ptree,1,75,286..294,absolute
2331.txt.ptree,1,77,295..304,ridership
2331.txt.ptree,1,79,305..314,increases
2331.txt.ptree,1,81,314..315,.
