3312.txt.ptree,0,5,0..2,us
3312.txt.ptree,0,7,3..8,women
3312.txt.ptree,0,11,9..15,should
3312.txt.ptree,0,13,16..19,not
3312.txt.ptree,0,16,20..24,only
3312.txt.ptree,0,19,25..31,submit
3312.txt.ptree,0,22,32..34,to
3312.txt.ptree,0,25,35..38,men
3312.txt.ptree,0,27,38..39,COMMA
3312.txt.ptree,0,29,40..43,but
3312.txt.ptree,0,32,44..46,do
3312.txt.ptree,0,35,47..49,it
3312.txt.ptree,0,38,50..59,willingly
3312.txt.ptree,0,40,59..60,.
3312.txt.ptree,1,5,61..64,for
3312.txt.ptree,1,8,65..72,example
3312.txt.ptree,1,11,73..75,id
3312.txt.ptree,1,14,76..78,be
3312.txt.ptree,1,17,79..88,perfectly
3312.txt.ptree,1,19,89..93,fine
3312.txt.ptree,1,23,94..103,scrubbing
3312.txt.ptree,1,26,104..107,the
3312.txt.ptree,1,28,108..113,floor
3312.txt.ptree,1,31,114..119,while
3312.txt.ptree,1,35,120..122,my
3312.txt.ptree,1,37,123..130,husband
3312.txt.ptree,1,40,131..138,relaxed
3312.txt.ptree,1,43,139..141,on
3312.txt.ptree,1,46,142..145,the
3312.txt.ptree,1,48,146..151,couch
3312.txt.ptree,1,52,152..157,doing
3312.txt.ptree,1,55,158..165,nothing
3312.txt.ptree,1,57,165..166,.
