3142.txt.ptree,0,5,0..8,einhorns
3142.txt.ptree,0,7,9..17,proposal
3142.txt.ptree,0,10,18..22,isnt
3142.txt.ptree,0,13,23..25,on
3142.txt.ptree,0,17,26..29,the
3142.txt.ptree,0,19,30..36,agenda
3142.txt.ptree,0,22,37..40,for
3142.txt.ptree,0,25,41..47,apples
3142.txt.ptree,0,29,48..54,annual
3142.txt.ptree,0,31,55..67,shareholders
3142.txt.ptree,0,34,68..75,meeting
3142.txt.ptree,0,37,76..80,next
3142.txt.ptree,0,39,81..90,wednesday
3142.txt.ptree,0,41,90..91,.
3142.txt.ptree,1,5,92..99,instead
3142.txt.ptree,1,8,100..102,he
3142.txt.ptree,1,11,103..108,wants
3142.txt.ptree,1,15,109..111,to
3142.txt.ptree,1,18,112..116,turn
3142.txt.ptree,1,21,117..123,voting
3142.txt.ptree,1,24,124..126,on
3142.txt.ptree,1,28,127..128,a
3142.txt.ptree,1,30,129..136,company
3142.txt.ptree,1,32,137..145,proposal
3142.txt.ptree,1,34,146..149,one
3142.txt.ptree,1,38,150..154,that
3142.txt.ptree,1,42,155..163,attempts
3142.txt.ptree,1,46,164..166,to
3142.txt.ptree,1,49,167..173,bundle
3142.txt.ptree,1,52,174..181,several
3142.txt.ptree,1,54,182..192,governance
3142.txt.ptree,1,56,193..201,measures
3142.txt.ptree,1,59,202..206,into
3142.txt.ptree,1,63,207..208,a
3142.txt.ptree,1,65,209..219,referendum
3142.txt.ptree,1,68,220..222,on
3142.txt.ptree,1,71,223..226,his
3142.txt.ptree,1,73,227..231,plan
3142.txt.ptree,1,75,231..232,.
