3499.txt.ptree,0,5,0..2,in
3499.txt.ptree,0,8,3..8,other
3499.txt.ptree,0,10,9..14,words
3499.txt.ptree,0,12,14..15,COMMA
3499.txt.ptree,0,15,16..19,the
3499.txt.ptree,0,17,20..24,goal
3499.txt.ptree,0,20,25..27,is
3499.txt.ptree,0,24,28..30,to
3499.txt.ptree,0,27,31..40,reproduce
3499.txt.ptree,0,31,41..43,as
3499.txt.ptree,0,33,44..54,accurately
3499.txt.ptree,0,36,55..57,as
3499.txt.ptree,0,39,58..66,possible
3499.txt.ptree,0,43,67..70,the
3499.txt.ptree,0,45,71..76,cross
3499.txt.ptree,0,47,77..89,correlations
3499.txt.ptree,0,50,90..92,in
3499.txt.ptree,0,53,93..96,the
3499.txt.ptree,0,55,97..101,data
3499.txt.ptree,0,57,101..102,.
3499.txt.ptree,1,6,103..115,specifically
3499.txt.ptree,1,8,116..119,for
3499.txt.ptree,1,11,120..123,the
3499.txt.ptree,1,13,124..131,fitting
3499.txt.ptree,1,15,132..142,hyperplane
3499.txt.ptree,1,17,142..143,COMMA
3499.txt.ptree,1,21,144..147,the
3499.txt.ptree,1,23,148..152,mean
3499.txt.ptree,1,25,153..159,square
3499.txt.ptree,1,27,160..165,error
3499.txt.ptree,1,30,166..168,in
3499.txt.ptree,1,33,169..172,the
3499.txt.ptree,1,36,173..176,off
3499.txt.ptree,1,38,177..185,diagonal
3499.txt.ptree,1,40,186..196,components
3499.txt.ptree,1,42,196..197,.
